Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R1_val_1	738.0	829.5	973.0	1028.5	1096.5	1164.0	1219.0	1360.0	1534.5	1904.0	2250.0	2651.5	3475.0	4276.0	5574.5	6748.0	8637.0	11935.0	14597.0	18790.5	25238.0	30454.5	36701.5	43523.0	51868.0	63881.5	73651.5	83932.5	95593.0	110301.5	128965.5	143410.5	157547.5	172668.5	191742.5	214974.0	232927.0	248692.0	263522.5	277357.5	290218.0	300256.5	309308.0	318782.0	327168.0	332198.0	336718.0	338749.5	341608.5	346501.5	349805.5	353923.0	358440.0	365442.0	373413.5	378983.5	383905.5	386797.5	386154.5	384958.5	381517.5	373932.5	367288.5	359608.5	350861.5	343082.5	332766.0	323849.5	314078.5	302909.0	291539.0	279222.0	270274.0	259715.5	246384.0	232691.5	217290.5	205437.5	192275.5	176538.0	161984.0	143222.0	128693.5	114326.0	92774.0	78793.5	67321.5	56347.5	46740.0	34162.5	27255.5	22496.5	18046.5	14241.5	9762.5	7589.5	6372.5	5377.5	4206.0	3143.5	3016.0
Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2	23.0	65.0	201.0	382.5	470.0	505.5	534.5	533.5	539.0	597.5	777.0	1024.0	1150.0	1361.0	1788.5	2402.5	3443.0	4086.0	4922.0	7111.5	10046.0	11627.0	14007.5	18964.0	25067.5	28595.0	32806.5	42104.5	52176.5	57162.0	63984.5	78434.5	94483.5	102905.0	111482.5	129435.0	148841.0	158872.0	168440.5	187244.0	204261.0	219036.0	226029.0	232555.5	245257.5	258251.5	265070.0	267593.5	271766.5	278288.5	283161.0	288226.5	295624.0	302592.0	307228.0	309985.5	311417.5	306755.5	303419.0	297666.5	283573.5	267152.0	259071.0	251151.0	235098.0	219197.0	203653.5	195878.0	188146.0	174031.5	161454.5	155260.0	149219.5	138083.0	127629.5	122272.0	116162.0	104586.0	93336.0	87552.0	81668.5	69276.0	56507.0	50247.0	44496.5	33642.5	24424.0	20309.0	17680.0	12951.5	9234.5	6518.0	5419.0	4806.5	3663.5	2837.5	2542.0	2190.0	1679.5	3000.5	4480.0
Tcells-Day0_CD4_Naive_rep1-GSM5171830-GSE168880_R2_val_2	976.0	1142.0	1361.5	1414.5	1452.5	1511.0	1678.5	1935.0	2141.0	2558.0	2928.0	3308.0	4136.5	4964.5	6286.5	7507.0	9474.0	12788.5	15477.5	19618.0	25998.5	31373.0	37554.0	44221.5	52752.5	65028.5	75038.5	85557.5	97365.0	112074.0	130442.5	144746.0	159106.5	174762.0	194492.5	217751.0	235815.5	251997.5	266713.5	279075.0	291067.5	302138.5	311354.5	321126.5	329566.5	333552.5	337790.5	340303.5	342891.5	347115.0	350966.5	355605.5	360363.5	367327.5	374683.0	379466.0	383145.0	385757.0	385669.5	384066.0	380127.0	372549.0	365806.0	357698.0	348615.5	340207.5	329392.0	320687.0	311375.0	300231.0	289015.5	276909.0	267300.5	255513.0	241212.0	227759.5	212516.0	200668.0	188566.5	173427.5	158703.0	140179.5	125690.0	110923.0	89737.0	76411.0	65222.5	54660.0	45400.0	33238.0	26594.0	22060.5	17897.0	14417.0	10315.0	8288.5	7318.0	6550.5	6049.0	7698.5	9628.0
Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1	1.0	1.0	2.0	5.0	7.0	11.0	28.0	61.5	82.0	100.0	176.5	326.5	418.0	542.0	865.5	1440.0	2432.0	3049.0	3766.5	5641.0	8327.5	9857.0	11814.5	16404.0	22096.0	25156.0	29142.0	37662.5	47419.0	52641.0	58505.5	71358.0	85944.5	93543.0	102246.0	119654.5	137312.0	146264.0	155772.0	174074.0	190464.0	204869.0	211678.0	218421.5	232614.0	244063.0	248063.0	252473.0	259203.5	266857.0	272190.0	276396.0	284850.5	294416.0	299733.0	303533.0	309176.0	309635.5	308252.0	303209.5	291331.5	277102.5	269709.0	262226.0	247006.0	231401.5	215678.0	207822.0	199068.5	183806.0	170541.0	163785.0	157709.5	145433.5	133284.5	127336.0	120693.5	108624.5	96651.5	90105.0	84133.0	70960.5	57228.5	50697.0	44839.5	33848.5	24459.0	20203.0	17225.0	12269.0	8583.5	5791.0	4706.0	3889.0	2531.5	1605.0	1219.0	945.0	519.0	380.0	393.0
Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R1_val_1	706.0	772.0	890.0	951.5	1028.5	1104.5	1178.0	1298.0	1432.0	1719.0	1970.5	2337.0	3067.0	3775.0	5016.5	6130.0	7880.5	10927.5	13342.0	17150.0	23044.5	27822.5	33711.5	40054.0	47945.0	59174.0	68126.0	77925.5	88946.5	102808.0	120329.5	133916.0	147535.5	162127.0	180601.0	203235.0	220993.5	236256.0	250126.5	263528.0	277448.5	288738.5	298312.0	308546.5	317176.0	322489.5	327898.5	330927.5	334646.0	339845.0	343703.0	348714.5	353701.5	360495.0	368181.0	374252.5	379781.0	383066.0	382850.5	381808.5	378560.0	371874.5	366093.0	359548.5	351624.0	342951.0	331935.0	323267.0	313969.0	302842.5	291929.5	280040.0	270622.5	259483.5	245777.5	231895.0	216226.5	204478.0	191233.0	175371.5	161007.5	141744.5	126696.5	112362.5	91248.0	77617.5	65829.5	54829.0	45447.0	33027.0	26201.5	21566.5	17329.0	13700.0	9453.0	7326.5	6077.0	5091.5	4035.5	3118.5	3038.0
Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2	25.0	76.0	227.0	406.5	486.0	531.5	566.0	578.5	602.0	607.5	732.5	986.5	1121.0	1251.5	1628.0	2200.0	3113.5	3701.0	4493.0	6468.0	9186.5	10722.0	12786.5	17352.0	22995.5	26138.0	30040.5	38587.5	48571.0	53910.0	60075.5	73201.5	88056.5	95951.0	104207.5	121606.5	140245.0	149741.0	159410.0	178451.5	195311.0	210000.0	217202.0	224108.5	237281.5	251028.5	258509.0	261451.0	266282.0	273659.5	279148.0	283283.0	290658.0	298538.5	303179.0	305987.5	308101.0	305088.0	302770.0	297033.0	283796.0	268090.5	259885.0	252264.5	237092.0	222162.0	206489.0	198194.0	190769.0	177243.0	164379.0	157616.0	152246.0	141270.5	129595.0	123525.0	117691.5	106019.5	94102.5	88024.0	81777.5	69244.0	56394.5	49832.0	44156.5	33311.5	24057.5	19973.0	17315.5	12566.0	8888.5	6279.5	5256.0	4648.5	3530.5	2721.0	2422.0	2096.5	1629.0	2864.0	4241.0
Tcells-Day0_CD4_Naive_rep2-GSM5171831-GSE168880_R2_val_2	969.0	1122.0	1305.5	1349.5	1398.0	1450.0	1586.0	1795.5	1980.0	2413.5	2829.0	3201.5	3839.0	4487.0	5784.0	6954.0	8648.5	11687.0	14241.0	18144.0	24075.0	28775.0	34306.0	40649.0	48794.0	60134.0	69375.5	79337.0	90573.5	104702.5	122122.5	135991.5	149750.0	164158.5	182962.0	205665.5	223390.5	238633.0	252636.0	266141.0	279597.0	290636.5	299886.5	309991.0	318917.5	324387.0	330059.0	333281.0	336856.0	341484.0	344917.0	350012.0	355432.0	362950.5	370490.5	374778.0	378439.5	381648.5	382141.5	381024.5	377412.0	370669.5	364850.0	357809.0	349267.5	340815.0	329552.5	320150.0	310675.5	299742.5	288874.5	276286.5	266276.0	254895.5	241197.0	227747.5	211900.0	199618.5	186761.5	171198.5	156489.0	137535.0	123070.0	108904.5	88090.5	74746.0	63771.0	53485.0	44308.5	32436.5	26010.5	21322.0	17109.5	13792.0	9980.5	8167.5	7186.5	6468.5	6040.0	7583.0	9434.0
Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1	1.0	0.5	3.5	5.5	4.0	4.5	9.0	25.0	37.0	59.0	103.5	168.0	210.0	307.0	467.5	721.5	1184.0	1456.0	1854.0	2823.0	4183.5	4973.0	6001.0	8290.0	11332.5	13114.0	14917.0	19133.0	24371.5	27197.0	30613.5	37947.0	46095.5	50327.0	54980.5	64985.5	76157.0	81977.0	87400.5	98608.5	109597.5	120569.0	126336.0	131302.0	141389.0	151490.0	156470.0	161145.5	170047.5	180002.5	185731.0	190866.5	201116.0	211436.5	216643.0	222199.0	229963.0	233908.0	235645.0	234723.5	230743.5	223646.0	219607.0	214947.5	204675.0	193183.5	181102.5	174900.0	168676.5	156578.0	145401.0	140099.0	134845.0	124633.5	114662.5	109649.0	104651.0	94149.5	83364.5	78083.0	72734.0	61643.0	50103.0	44305.0	39009.5	29372.5	21386.5	17742.0	15131.5	10591.5	7396.0	5096.5	4063.0	3357.5	2182.0	1391.5	1071.0	810.5	436.0	323.0	324.0
Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R1_val_1	477.0	532.0	594.0	612.5	641.5	664.0	708.0	805.5	908.5	1085.0	1233.5	1426.0	1778.5	2095.5	2732.5	3292.0	4161.0	5701.5	6900.5	8879.5	11993.5	14459.5	17540.5	20932.0	24905.5	30782.0	35820.5	41265.5	47264.5	54901.0	65209.5	73606.0	81445.5	89910.0	101179.0	114938.5	125474.0	134415.5	143506.5	154171.0	165440.0	173981.5	181829.0	191896.5	200728.5	206762.0	213181.5	218669.5	225778.0	232869.5	239200.5	245528.0	250781.5	259542.5	268226.5	274040.5	279149.5	282908.0	286789.5	290420.5	291353.5	290442.0	289096.5	286533.0	283402.5	280204.5	275375.0	270875.0	264833.5	257781.0	250874.5	242350.5	234934.5	226321.0	215988.0	205439.5	192646.5	182312.0	171354.5	157583.0	144182.0	127687.5	115052.0	101834.5	82779.0	70383.0	59752.5	50090.5	41690.0	30473.0	24137.5	19744.0	15815.5	12502.5	8567.5	6588.5	5444.5	4539.5	3515.5	2622.5	2530.0
Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2	10.0	38.0	119.5	243.5	314.0	329.5	356.5	365.5	363.0	373.0	438.5	570.0	646.0	735.0	927.0	1230.5	1677.5	1924.0	2358.5	3402.0	4773.0	5535.0	6523.5	8855.5	11752.0	13305.0	15201.5	19581.5	25050.0	28035.0	31374.5	38512.5	46681.5	51052.0	56154.5	66374.5	77516.5	83541.0	89310.0	100916.0	112206.0	123551.5	129444.0	134656.5	145537.0	156445.5	161686.0	166613.0	175822.5	185673.5	191242.0	196673.5	206135.0	215632.5	221100.0	225334.5	231392.0	233198.0	233181.0	231430.0	225874.0	217909.5	213750.0	208557.0	197961.5	186453.5	173950.0	167552.0	161833.5	150727.5	140295.5	135251.0	130423.5	121104.5	111791.5	106970.0	101861.0	92005.0	82087.5	76917.0	71432.0	60058.0	48855.0	43541.0	38636.0	29198.0	21013.5	17362.0	14985.0	10812.5	7643.5	5358.0	4446.0	3911.0	2992.0	2286.0	1964.0	1714.0	1315.0	2192.5	3219.0
Tcells-Day0_CD8_CentralMemory_rep1-GSM5171832-GSE168880_R2_val_2	588.0	708.0	845.0	854.5	890.5	936.5	990.5	1112.5	1251.5	1470.5	1652.0	1843.0	2226.5	2599.0	3157.0	3706.5	4656.0	6225.0	7537.5	9596.0	12613.5	15001.0	17788.0	20980.0	25173.5	31169.5	36157.0	41537.0	47716.5	55802.0	65853.5	73873.0	81936.0	90388.0	101896.5	116014.0	126911.0	136421.5	145795.0	156035.0	167168.0	176205.5	184334.5	193834.5	202054.5	208424.5	214810.0	220257.0	227795.5	234788.0	240702.0	247113.0	252748.5	260917.5	268750.0	274296.0	279746.5	283936.5	287610.0	291072.0	291627.0	289898.0	288118.0	285796.0	282576.5	278631.5	273647.0	269232.5	262985.0	255721.5	247948.0	238927.5	232003.0	223546.5	212924.5	202130.5	189028.0	178315.5	167154.0	153739.5	140991.5	124761.5	112013.0	99071.5	80404.5	68330.0	58243.5	48763.5	40398.0	29481.5	23378.5	19278.5	15639.5	12527.0	8941.5	7262.5	6375.0	5682.5	5123.0	6068.5	7407.0
Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1	0.0	0.5	1.5	3.0	4.0	4.5	12.0	27.5	36.0	46.0	101.0	182.0	218.0	277.5	431.5	674.0	1167.5	1513.0	1830.5	2703.5	3967.0	4675.0	5692.5	7897.5	10689.5	12294.0	14254.5	18435.0	23268.0	25881.0	29129.0	35943.0	43674.0	47839.0	52343.0	62023.0	72560.5	77922.0	83504.0	94589.0	104895.5	114373.0	119047.0	124071.5	134133.5	143737.5	148304.0	152814.5	161193.0	169614.0	174167.0	178844.5	188278.0	197682.0	202330.0	207060.5	214982.5	219532.0	220890.0	220562.5	217656.0	211731.5	208386.0	204432.0	195440.5	185274.0	174226.5	168308.0	161892.5	150005.5	139426.0	134318.0	129412.0	119556.0	110137.5	105669.0	100097.0	89776.0	79664.5	74302.0	69482.0	59213.0	48178.0	42592.0	37480.5	28191.5	20526.5	17039.0	14468.5	10194.0	7078.0	4755.5	3845.0	3195.5	2135.0	1369.0	1014.0	776.5	425.0	322.5	334.0
Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R1_val_1	435.0	478.0	536.0	559.5	597.0	629.0	675.5	781.5	892.0	1053.5	1194.5	1397.0	1758.0	2036.5	2534.0	3031.0	3934.0	5408.5	6495.5	8377.5	11302.5	13584.0	16413.5	19573.0	23309.0	28781.0	33458.5	38675.5	44494.5	51647.5	61218.5	68994.5	76421.5	84321.5	94656.5	107656.5	117892.5	127027.5	136073.0	145526.5	155646.5	164012.5	171658.5	180617.0	188365.5	194364.5	200819.5	206047.0	212855.5	219841.0	225537.5	230931.5	235980.5	243753.0	251527.5	257071.0	261817.0	266113.5	269971.5	272880.5	274059.0	273394.0	271969.5	269537.5	266565.5	263304.0	258571.0	254622.5	249761.5	243495.0	236687.0	228320.5	221325.0	213139.5	203050.0	192923.0	180798.5	171208.0	161206.5	148506.5	135859.0	119970.0	107831.5	95963.0	78192.0	66345.5	56724.0	47749.5	39596.0	28782.0	22602.5	18438.0	14756.0	11606.0	7932.0	6098.0	5061.0	4239.0	3318.0	2513.0	2413.0
Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2	11.0	42.5	107.5	230.0	319.0	329.5	346.5	353.0	353.0	395.0	461.5	584.5	683.0	764.5	913.5	1182.0	1657.0	1931.0	2292.5	3225.0	4550.0	5304.0	6299.0	8484.5	11208.0	12741.0	14609.0	18851.5	23888.5	26551.0	29726.5	36823.0	45018.5	49293.0	53900.0	63428.5	74271.0	80192.0	85813.0	96804.0	107388.0	117661.0	122720.0	128088.5	138756.0	148954.0	153853.0	158282.5	166541.5	175234.0	180097.0	185346.0	194770.0	202866.0	206787.0	211079.0	217202.5	219076.5	219119.0	217938.5	213080.5	205365.5	201328.0	197085.5	187614.5	177034.5	166251.5	160820.0	155025.5	143826.5	134226.5	130031.0	125407.5	116118.0	107074.5	102697.0	97558.5	87472.0	77847.5	73171.0	67967.0	57481.0	46671.5	41144.0	36313.5	27411.0	20053.5	16768.0	14304.0	10136.0	7121.5	4982.0	4153.0	3636.0	2701.0	2055.5	1828.0	1584.0	1217.5	2033.5	2972.0
Tcells-Day0_CD8_CentralMemory_rep2-GSM5171833-GSE168880_R2_val_2	549.0	627.0	753.0	809.5	855.5	919.5	1039.5	1200.5	1317.5	1513.0	1689.5	1881.0	2259.0	2576.5	3100.5	3628.0	4462.0	5906.5	7062.0	8954.0	11826.0	14100.5	16793.0	19759.0	23623.5	29185.5	33897.0	38987.5	44681.5	52315.5	62417.5	70212.5	77517.0	85594.0	96070.5	109304.5	119955.0	128807.5	137596.0	147351.0	157507.5	165980.0	174220.0	183192.5	190938.5	197519.5	203560.0	207890.0	214099.0	220764.0	226847.5	232520.5	237142.0	244698.5	252252.5	257431.5	262218.0	266211.5	269710.5	272810.0	273750.0	272877.0	271642.5	269361.0	266214.0	262435.5	257132.5	252497.0	247270.5	240784.5	233659.0	225478.5	218688.5	210630.0	200433.5	189861.5	177690.0	168253.0	157996.0	145074.5	132566.0	116646.0	104581.5	93022.5	75667.0	64055.0	54457.0	45529.5	37589.0	27387.5	21895.5	18024.5	14504.5	11607.0	8220.0	6559.0	5714.5	5074.5	4631.0	5607.5	6857.0
Tcells-Day0_CD8_Naive_rep1-GSM5171834-GSE168880_R1	2.0	1.5	1.0	4.5	8.0	8.5	16.0	36.5	50.0	82.0	164.5	271.5	328.0	432.5	699.0	1169.5	1954.0	2430.0	3075.0	4610.5	6780.0	8059.0	9778.0	13697.0	18362.5	20828.0	24188.0	31320.0	39410.5	43729.0	48715.5	59533.0	71360.0	77356.0	84711.0	99337.0	114301.0	121994.0	129925.5	145371.5	158936.5	171198.0	177409.0	182829.5	193997.0	205931.0	212118.0	215357.5	222914.0	232295.0	237359.0	242459.0	252079.5	263338.5	270077.0	275255.5	284173.5	289034.5	290156.0	287973.0	280867.5	270320.5	264696.0	257968.5	244050.0	229603.0	214053.0	205759.0	197326.5	181925.5	167935.0	160913.0	154617.0	142714.0	131103.5	125100.0	118291.5	106040.5	94462.0	88326.0	82610.5	70023.0	56691.5	50232.0	44370.5	33460.5	24212.0	20012.0	17084.0	12037.0	8313.5	5594.0	4479.0	3780.0	2460.5	1560.5	1281.0	954.5	479.0	323.0	316.0
