Module	Section	Sample Name	Source
phantompeakqualtools	all_sections	K562-input-GSM3393610	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-input-GSM3393610.spp.out
phantompeakqualtools	all_sections	K562-TARDBP-GSM3393607	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-TARDBP-GSM3393607.spp.out
phantompeakqualtools	all_sections	HepG2-PCBP2-GSM3393542	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-PCBP2-GSM3393542.spp.out
phantompeakqualtools	all_sections	K562-TAF15-GSM3393592	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-TAF15-GSM3393592.spp.out
phantompeakqualtools	all_sections	HepG2-AGO1-GSM3393552	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-AGO1-GSM3393552.spp.out
phantompeakqualtools	all_sections	K562-SRSF9-GSM3393579	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF9-GSM3393579.spp.out
phantompeakqualtools	all_sections	K562-XRCC5-GSM3393608	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-XRCC5-GSM3393608.spp.out
phantompeakqualtools	all_sections	K562-SRSF4-GSM3393577	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF4-GSM3393577.spp.out
phantompeakqualtools	all_sections	HepG2-FIP1L1-GSM3393547	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-FIP1L1-GSM3393547.spp.out
phantompeakqualtools	all_sections	K562-FUS-GSM3393591	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-FUS-GSM3393591.spp.out
phantompeakqualtools	all_sections	K562-SRSF7-GSM3393578	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF7-GSM3393578.spp.out
MACS2	all_sections	noC_HepG2-POLR2G-GSM3393557.FDR50	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/config/workdir.GSE120104_expo_20240430/tmp_sjcab_std_chip/noC_HepG2-POLR2G-GSM3393557.FDR50_peaks.xls
MACS2	all_sections	HepG2-POLR2G-GSM3393557.FDR50	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/config/workdir.GSE120104_expo_20240430/tmp_sjcab_std_chip/HepG2-POLR2G-GSM3393557.FDR50_peaks.xls
MACS2	all_sections	noC_HepG2-POLR2G-GSM3393557	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/config/workdir.GSE120104_expo_20240430/tmp_sjcab_std_chip/noC_HepG2-POLR2G-GSM3393557_peaks.xls
MACS2	all_sections	HepG2-POLR2G-GSM3393557	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/config/workdir.GSE120104_expo_20240430/tmp_sjcab_std_chip/HepG2-POLR2G-GSM3393557_peaks.xls
Samtools	flagstat	HepG2-POLR2G-GSM3393557	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/rhel8_check_20240307/Stats/HepG2-POLR2G-GSM3393557.flagstat.txt
Samtools	flagstat	HepG2-input-GSM3393574	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/rhel8_check_20240307/Stats/HepG2-input-GSM3393574.flagstat.txt
Samtools	flagstat	HepG2-CCAR2-GSM3393561	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-CCAR2-GSM3393561.flagstat.txt
Samtools	flagstat	HepG2-AGO2-GSM3393553	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-AGO2-GSM3393553.flagstat.txt
Samtools	flagstat	HepG2-FIP1L1-GSM3393547	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-FIP1L1-GSM3393547.flagstat.txt
Samtools	flagstat	K562-U2AF1-GSM3393580	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-U2AF1-GSM3393580.flagstat.txt
Samtools	flagstat	K562-XRCC5-GSM3393608	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-XRCC5-GSM3393608.flagstat.txt
Samtools	flagstat	K562-FUS-GSM3393591	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-FUS-GSM3393591.flagstat.txt
Samtools	flagstat	HepG2-AGO1-GSM3393552	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-AGO1-GSM3393552.flagstat.txt
Samtools	flagstat	K562-TARDBP-GSM3393607	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-TARDBP-GSM3393607.flagstat.txt
Samtools	flagstat	K562-CCAR2-GSM3393609	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-CCAR2-GSM3393609.flagstat.txt
Samtools	flagstat	HepG2-PCBP2-GSM3393542	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-PCBP2-GSM3393542.flagstat.txt
Samtools	flagstat	K562-SRSF9-GSM3393579	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF9-GSM3393579.flagstat.txt
Samtools	flagstat	K562-input-GSM3393610	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-input-GSM3393610.flagstat.txt
Samtools	flagstat	K562-U2AF2-GSM3393581	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-U2AF2-GSM3393581.flagstat.txt
Samtools	flagstat	K562-SRSF7-GSM3393578	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF7-GSM3393578.flagstat.txt
Samtools	flagstat	K562-TAF15-GSM3393592	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-TAF15-GSM3393592.flagstat.txt
Samtools	flagstat	K562-FIP1L1-GSM3393595	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-FIP1L1-GSM3393595.flagstat.txt
Samtools	flagstat	K562-SRSF4-GSM3393577	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-SRSF4-GSM3393577.flagstat.txt
Samtools	flagstat	K562-AGO1-GSM3393600	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/K562-AGO1-GSM3393600.flagstat.txt
Samtools	flagstat	HepG2-PCBP1-GSM3393541	/research_jude/rgs01_jude/groups/cab/projects/automapper/common/wrosikie/ExampleReports/Epigenetics_STDrep_ChIPseq_GSE120104/Stats/HepG2-PCBP1-GSM3393541.flagstat.txt
